# md_1200K_96atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     358      96      -569.789      -569.814      0.000257806      23.3725      23.339      0.0376088      
     359      96      -569.34      -569.383      0.00044783      23.055      22.9643      0.0374303      
     360      96      -569.279      -569.328      0.000507098      22.4825      22.3864      0.0385327      
     361      96      -569.238      -569.28      0.000440456      22.0752      22.021      0.0400973      
     362      96      -568.972      -569.009      0.000381843      22.539      22.5508      0.0421467      
     363      96      -568.591      -568.629      0.00040385      23.0207      23.0388      0.0438468      
     364      96      -568.24      -568.279      0.000398728      23.0009      22.9839      0.0441996      
     365      96      -568.008      -568.045      0.000382406      22.7997      22.7516      0.043371      
     366      96      -567.77      -567.805      0.000373847      22.6439      22.5442      0.042622      
     367      96      -568.216      -568.225      9.44051e-05      27.7716      27.7567      0.0377787      
     368      96      -567.999      -568.037      0.000391861      22.3138      22.2272      0.0447929      
     369      96      -568.378      -568.419      0.000429216      22.0645      22.0032      0.0433802      
     370      96      -568.698      -568.724      0.000266257      21.4568      21.3471      0.0459424      
     371      96      -568.083      -568.131      0.000499756      23.3447      23.2303      0.0403636      
     372      96      -567.487      -567.532      0.000466616      24.9386      24.8251      0.0389461      
     373      96      -567.42      -567.462      0.000434654      25.0995      24.9934      0.0380282      
     374      96      -566.041      -566.069      0.000288035      25.4269      25.2863      0.0499173      
     375      96      -568.029      -568.026      2.16762e-05      21.4916      21.4043      0.0465485      
     376      96      -568.458      -568.473      0.000158718      24.0381      23.9888      0.0400787      
     377      96      -567.169      -567.203      0.000356544      22.9719      22.9026      0.0416571      
     378      96      -567.583      -567.612      0.00030446      24.5433      24.4762      0.0388464      
     379      96      -568.354      -568.359      5.95374e-05      22.3403      22.3427      0.0409855      
     380      96      -568.895      -568.879      0.000167736      21.4069      21.4863      0.0433418      
     381      96      -569.019      -568.997      0.000229803      21.7912      21.8739      0.0437294      
     382      96      -569.186      -569.163      0.00024087      22.365      22.4144      0.0425941      
     383      96      -569.6      -569.579      0.00022116      22.7201      22.715      0.0411499      
     384      96      -570.245      -570.212      0.000341214      22.3403      22.3241      0.0368972      
     385      96      -570.677      -570.621      0.000579681      21.9041      21.9218      0.0369814      
     386      96      -570.656      -570.588      0.000705582      22.5302      22.5808      0.0380697      
     387      96      -570.676      -570.604      0.000746424      23.2194      23.3287      0.0377514      
     388      96      -567.064      -567.101      0.000381456      24.0335      23.9139      0.0493256      
     389      96      -571.73      -571.696      0.000355177      20.9457      20.9947      0.0371937      
     390      96      -571.18      -571.175      5.89661e-05      21.4601      21.4352      0.0363484      
     391      96      -570.253      -570.266      0.00013111      22.8932      22.8448      0.0361067      
     392      96      -569.446      -569.477      0.000324979      23.8463      23.7844      0.0366395      
     393      96      -570.017      -570.067      0.000517243      22.177      22.0836      0.0388898      
     394      96      -570.623      -570.682      0.000618105      21.1208      21.0135      0.0394609      
     395      96      -570.897      -570.954      0.000587049      21.5259      21.4256      0.0361781      
     396      96      -566.179      -566.209      0.000316623      25.2928      25.1553      0.0496056      
     397      96      -570.386      -570.418      0.00032496      23.4519      23.3835      0.0372639      
     398      96      -569.87      -569.88      0.000110106      23.4883      23.4679      0.0392349      
     399      96      -568.357      -568.322      0.000372371      21.6142      21.7344      0.0419105      
     400      96      -567.969      -567.96      0.000100317      21.7733      21.8247      0.0451683      
     401      96      -567.506      -567.518      0.000123843      21.8638      21.8349      0.0479092      
     402      96      -567.177      -567.195      0.000185719      22.1426      22.1107      0.0472798      
     403      96      -566.944      -566.953      8.62616e-05      22.7151      22.7156      0.0458807      
     404      96      -567.245      -567.244      1.26554e-05      23.1152      23.1595      0.0407894      
     405      96      -568.264      -568.259      5.55059e-05      22.9459      23.0338      0.0388588      
     406      96      -569.687      -569.689      2.36678e-05      21.9725      22.0659      0.0367801      
     407      96      -570.435      -570.449      0.000140885      21.4467      21.4627      0.0371415      
     408      96      -570.343      -570.36      0.000181855      22.4831      22.4478      0.0358365      
     409      96      -569.391      -569.401      0.000106704      24.7597      24.7215      0.0371884      
     410      96      -568.962      -568.963      1.03726e-05      25.5927      25.5494      0.0385658      
     411      96      -569.666      -569.651      0.000163095      23.8523      23.9012      0.0404502      
     412      96      -567.631      -567.632      1.27986e-05      22.1994      22.0925      0.0479633      
     413      96      -570.963      -570.943      0.000207036      22.1268      22.2609      0.0428469      
     414      96      -570.992      -570.988      4.81833e-05      22.0269      22.1279      0.0418786      
     415      96      -570.611      -570.633      0.000229121      22.4833      22.4632      0.0394426      
     416      96      -570.254      -570.283      0.000298705      22.9796      22.9166      0.0375175      
     417      96      -568.397      -568.393      4.95817e-05      20.8524      20.7827      0.0453784      
