# column   1     --> step : The current simulation time step.
# column   2     --> time{femtosecond} : The elapsed simulation time.
# column   3     --> kinetic_md{atomic_unit} : The kinetic energy of the (extended) classical system.
# column   4     --> spring{atomic_unit} : The total spring potential energy between the beads of all the ring polymers in the system.
# column   5     --> potential{atomic_unit} : The physical system potential energy.
# column   6     --> conserved{atomic_unit} : The value of the conserved energy quantity per bead.
# column   7     --> kinetic_td{atomic_unit} : The primitive quantum kinetic energy of the physical system.
# column   8     --> kinetic_cv{atomic_unit} : The centroid-virial quantum kinetic energy of the physical system.
# column   9     --> pressure_cv{atomic_unit} : The quantum estimator for pressure of the physical system.
    1.39000000e+04     1.39000000e+04     6.62304440e-05     1.52212086e-10     2.16502479e-05     5.07477311e-06     6.49828957e-05     3.78960099e-05     1.15467989e-07   
    1.40000000e+04     1.40000000e+04     5.12445510e-05     5.32264089e-10     5.70578156e-05     1.33742741e-05     6.49825156e-05     7.33035776e-05     3.04308350e-07   
    1.41000000e+04     1.41000000e+04     4.67694092e-05     4.19269797e-10     4.68030010e-05     1.09705542e-05     6.49826286e-05     6.30487630e-05     2.49616005e-07   
    1.42000000e+04     1.42000000e+04     4.03067032e-05     1.64064013e-10     1.66593694e-05     3.90493627e-06     6.49828838e-05     3.29051314e-05     8.88499702e-08   
    1.43000000e+04     1.43000000e+04     4.65093881e-05     5.55495941e-10     5.55162084e-05     1.30129352e-05     6.49824924e-05     7.17619703e-05     2.96086445e-07   
    1.44000000e+04     1.44000000e+04     1.77536106e-05     2.38149298e-10     3.05669968e-05     7.16484772e-06     6.49828098e-05     4.68127588e-05     1.63023983e-07   
    1.45000000e+04     1.45000000e+04     6.62932075e-05     1.76645950e-10     1.72172652e-05     4.03570859e-06     6.49828713e-05     3.34630272e-05     9.18254146e-08   
    1.46000000e+04     1.46000000e+04     3.75314976e-05     3.69689704e-10     5.22432951e-05     1.22457203e-05     6.49826782e-05     6.84890571e-05     2.78630907e-07   
    1.47000000e+04     1.47000000e+04     4.54267097e-05     3.39203964e-10     4.38579038e-05     1.02802110e-05     6.49827087e-05     6.01036657e-05     2.33908820e-07   
    1.48000000e+04     1.48000000e+04     7.71762456e-05     7.40254461e-10     6.70549748e-05     1.57176304e-05     6.49823076e-05     8.33007367e-05     3.57626532e-07   
