# Bulk.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1      8      -38.6775      -38.7277      0.00627444      1.86715e-14      0      3.43675e-15      
# EOS.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     318      8      -18.704      -18.7149      0.00136307      30.8812      30.9026      0.0107841      
     319      8      -18.7006      -18.7051      0.000557709      30.9837      30.9998      0.00806871      
     320      8      -18.8085      -18.8132      0.000590656      30.6343      30.6624      0.00391707      
     321      8      -18.7176      -18.7201      0.000303249      31.075      31.097      0.00610229      
     322      8      -18.7913      -18.7933      0.000256478      30.6535      30.6769      0.00757066      
     323      8      -18.531      -18.5278      0.000404752      31.9544      31.9569      0.00329599      
     324      8      -18.6701      -18.6702      1.0738e-05      31.2913      31.3077      0.00550405      
     325      8      -18.312      -18.3145      0.000319834      32.7341      32.6889      0.01303      
     326      8      -18.2606      -18.2521      0.00106675      33.2236      33.1926      0.00538652      
     327      8      -18.2696      -18.2613      0.00103076      33.1839      33.1547      0.00511466      
     328      8      -18.2442      -18.2358      0.00105276      33.3101      33.2812      0.00435443      
     329      8      -18.5773      -18.5783      0.000134605      31.5904      31.5868      0.00602824      
     330      8      -18.0916      -18.0808      0.00135372      34.0119      33.9615      0.00958627      
     331      8      -18.164      -18.1542      0.00122649      33.6775      33.6362      0.00728849      
     332      8      -18.8047      -18.8081      0.000422792      30.6357      30.6623      0.00632057      
     333      8      -18.4547      -18.4586      0.000496416      32.0888      32.0678      0.00979349      
     334      8      -18.7309      -18.7336      0.000329005      31.0117      31.0352      0.00615397      
     335      8      -18.7522      -18.7539      0.000224035      30.8065      30.8263      0.00748871      
     336      8      -18.5349      -18.5313      0.000449079      31.9287      31.9301      0.00327636      
     337      8      -18.7431      -18.744      0.000112717      30.9093      30.9289      0.00648867      
     338      8      -18.7557      -18.763      0.000916801      30.6969      30.7215      0.00946455      
     339      8      -18.4419      -18.4361      0.000723333      32.3273      32.3081      0.00619972      
     340      8      -18.782      -18.7837      0.000212255      30.7252      30.7491      0.00702092      
     341      8      -18.7903      -18.7924      0.000265544      30.6843      30.7086      0.00707463      
     342      8      -18.3042      -18.2958      0.00105603      32.9974      32.9646      0.00658756      
     343      8      -18.7379      -18.739      0.000130113      30.9418      30.9615      0.00616461      
     344      8      -18.6857      -18.6905      0.000595677      31.0492      31.0629      0.00799711      
     345      8      -18.3481      -18.3425      0.000700254      32.7199      32.6801      0.00879971      
     346      8      -18.8082      -18.8126      0.000544957      30.6311      30.6586      0.00501254      
     347      8      -18.7797      -18.7824      0.000336656      30.6671      30.6904      0.00802719      
     348      8      -18.6393      -18.6379      0.000185331      31.3782      31.3843      0.00520537      
     349      8      -17.9816      -17.9694      0.00153321      34.4955      34.4187      0.0153873      
     350      8      -18.2244      -18.217      0.000920086      33.2917      33.231      0.0109004      
     351      8      -18.7973      -18.7994      0.000273221      30.6475      30.6723      0.00725763      
     352      8      -17.8014      -17.7976      0.000480823      35.027      34.8865      0.0292886      
     353      8      -18.7423      -18.7502      0.000985827      30.7478      30.7717      0.00972197      
     354      8      -18.7291      -18.743      0.00173544      30.7317      30.7581      0.0120127      
     355      8      -18.6561      -18.664      0.000986842      31.1395      31.1511      0.00909958      
     356      8      -18.809      -18.8138      0.000594637      30.6309      30.6588      0.00397843      
     357      8      -18.6827      -18.6932      0.00131199      30.9848      31.0023      0.0104129      
     358      8      -17.6451      -17.64      0.00064577      35.7141      35.543      0.0360229      
     359      8      -18.7889      -18.793      0.000514812      30.7297      30.757      0.00532777      
     360      8      -17.8406      -17.8273      0.00165505      35.1465      35.0552      0.0192659      
     361      8      -18.8037      -18.807      0.00040737      30.6381      30.6644      0.00645196      
     362      8      -18.4734      -18.4748      0.00017447      32.046      32.0266      0.00854435      
     363      8      -18.7732      -18.7748      0.000202075      30.7289      30.7508      0.00748646      
     364      8      -18.7585      -18.7608      0.000295455      30.8635      30.887      0.0055999      
     365      8      -18.6752      -18.677      0.000220166      31.1446      31.1549      0.00673161      
     366      8      -18.5008      -18.4962      0.000579281      32.0398      32.0283      0.00557687      
     367      8      -18.686      -18.6854      7.25151e-05      31.1842      31.1982      0.00564135      
     368      8      -18.7223      -18.7234      0.000131701      30.9539      30.9701      0.00692409      
     369      8      -18.7624      -18.7645      0.000255609      30.7579      30.7789      0.00761364      
     370      8      -18.7122      -18.7123      1.50172e-05      31.0351      31.0504      0.00631784      
     371      8      -18.4167      -18.4109      0.00072714      32.4952      32.4849      0.0037215      
     372      8      -18.7549      -18.7568      0.000235526      30.7932      30.8133      0.00752521      
     373      8      -17.9535      -17.9466      0.000860347      34.4536      34.3402      0.0230578      
     374      8      -18.7018      -18.7016      2.85284e-05      31.0842      31.0982      0.00622549      
     375      8      -18.5434      -18.5407      0.000347636      31.8981      31.9026      0.00351001      
     376      8      -17.7715      -17.7581      0.00168214      35.4519      35.3468      0.0223566      
     377      8      -18.4729      -18.468      0.000619097      32.2171      32.2097      0.00417144      
     378      8      -18.5513      -18.5477      0.000451633      31.8384      31.8392      0.00367878      
     379      8      -18.6815      -18.6825      0.000114907      31.2447      31.2636      0.00587245      
     380      8      -18.7026      -18.7023      3.67608e-05      31.1002      31.116      0.00594685      
     381      8      -18.6935      -18.6953      0.000218706      31.0619      31.075      0.00691128      
     382      8      -18.7027      -18.7041      0.000180154      31.1442      31.165      0.00603104      
     383      8      -17.6567      -17.6488      0.000996835      35.7444      35.5747      0.0357608      
     384      8      -18.2687      -18.2688      6.6216e-06      32.9627      32.9086      0.0132013      
     385      8      -18.4455      -18.4424      0.000389874      32.2422      32.2177      0.00776934      
     386      8      -18.4963      -18.4931      0.000404894      32.1332      32.1364      0.00327014      
     387      8      -17.741      -17.7333      0.000965893      35.3776      35.2241      0.0321162      
     388      8      -18.7222      -18.7224      2.11879e-05      31.0041      31.0218      0.00628732      
     389      8      -18.4387      -18.4355      0.000410938      32.2781      32.2522      0.00783576      
     390      8      -18.1464      -18.1366      0.00122903      33.7616      33.7195      0.00760514      
     391      8      -18.2636      -18.2556      0.00100003      33.2218      33.1965      0.00355344      
     392      8      -17.839      -17.8356      0.000429999      34.8589      34.7259      0.0276508      
     393      8      -18.7671      -18.7697      0.000319529      30.8234      30.8478      0.00555007      
     394      8      -18.7945      -18.7967      0.000266124      30.6503      30.6742      0.00741541      
     395      8      -18.3238      -18.3159      0.000981042      32.9128      32.8845      0.00604681      
     396      8      -18.7712      -18.7738      0.000317661      30.7103      30.7321      0.00780034      
     397      8      -18.5308      -18.527      0.000479505      31.902      31.8947      0.00514675      
     398      8      -18.8009      -18.8041      0.00039755      30.6524      30.6786      0.00639932      
     399      8      -18.6313      -18.6302      0.000132628      31.3915      31.396      0.00531079      
     400      8      -18.5676      -18.5659      0.000201879      31.795      31.8052      0.00456307      
     401      8      -18.7456      -18.7541      0.00106225      30.7261      30.7506      0.00989734      
     402      8      -18.6043      -18.6066      0.000283517      31.4497      31.4508      0.00641679      
     403      8      -18.7934      -18.7952      0.000222047      30.6511      30.6754      0.00755966      
     404      8      -18.3233      -18.3163      0.000886182      32.9462      32.9297      0.00272527      
     405      8      -18.6222      -18.6222      2.70192e-06      31.5347      31.5498      0.0054295      
     406      8      -17.7465      -17.7419      0.00057557      35.2739      35.1228      0.0316349      
     407      8      -18.5807      -18.5779      0.000357145      31.6737      31.6735      0.00438609      
     408      8      -18.7496      -18.7551      0.00068256      30.7523      30.7743      0.00871257      
     409      8      -18.3464      -18.3387      0.00096315      32.8093      32.7852      0.00562821      
     410      8      -18.7342      -18.7415      0.000901025      30.7948      30.8168      0.00932768      
     411      8      -18.6697      -18.6692      5.57665e-05      31.2772      31.2909      0.00500936      
     412      8      -18.7896      -18.7933      0.000457451      30.7203      30.7466      0.00509472      
     413      8      -18.193      -18.1833      0.00120579      33.5378      33.4977      0.0067986      
     414      8      -18.4282      -18.4222      0.000751016      32.3974      32.3774      0.00608096      
     415      8      -17.6256      -17.6118      0.00172688      36.0964      35.9638      0.0285182      
     416      8      -18.7604      -18.7623      0.000230625      30.8462      30.8693      0.00607173      
     417      8      -18.7202      -18.7266      0.000790758      30.8695      30.8892      0.00894358      
     418      8      -18.765      -18.7685      0.000439371      30.7141      30.7365      0.0081928      
